Timestamp;Email;Comment;PID;Millis;EDA;IBI;RawPulse;Pressure;Button
2021-10-15 09:35:28.1933;a@a.A;NULL;NULL;155219;47;0;530;0;0
2021-10-15 09:35:28.2103;a@a.A;NULL;NULL;155229;13;0;530;0;0
2021-10-15 09:35:28.2103;a@a.A;NULL;NULL;155239;46;0;530;0;0
2021-10-15 09:35:28.2272;a@a.A;NULL;NULL;155249;10;0;530;0;0
2021-10-15 09:35:28.2432;a@a.A;NULL;NULL;155259;43;0;530;0;0
2021-10-15 09:35:28.2432;a@a.A;NULL;NULL;155269;10;0;530;0;0
2021-10-15 09:35:28.2601;a@a.A;NULL;NULL;155279;44;0;530;0;0
2021-10-15 09:35:28.2761;a@a.A;NULL;NULL;155289;11;0;530;0;0
2021-10-15 09:35:28.2761;a@a.A;NULL;NULL;155299;53;0;530;0;0
2021-10-15 09:35:28.2931;a@a.A;NULL;NULL;155309;12;0;530;0;0
2021-10-15 09:35:28.2931;a@a.A;NULL;NULL;155319;49;0;530;0;0
2021-10-15 09:35:28.3100;a@a.A;NULL;NULL;155329;11;0;530;0;0
2021-10-15 09:35:28.3100;a@a.A;NULL;NULL;155339;45;0;530;0;0
2021-10-15 09:35:28.3260;a@a.A;NULL;NULL;155350;7;0;530;0;0
2021-10-15 09:35:28.3429;a@a.A;NULL;NULL;155360;43;0;530;0;0
2021-10-15 09:35:28.3429;a@a.A;NULL;NULL;155370;24;0;530;0;0
2021-10-15 09:35:28.3599;a@a.A;NULL;NULL;155380;34;0;530;0;0
2021-10-15 09:35:28.3599;a@a.A;NULL;NULL;155390;19;0;529;0;0
2021-10-15 09:35:28.3768;a@a.A;NULL;NULL;155400;44;0;530;0;0
2021-10-15 09:35:28.3930;a@a.A;NULL;NULL;155410;22;0;530;0;0
2021-10-15 09:35:28.3930;a@a.A;NULL;NULL;155420;43;0;530;0;0
2021-10-15 09:35:28.4089;a@a.A;NULL;NULL;155430;17;0;530;0;0
2021-10-15 09:35:28.4089;a@a.A;NULL;NULL;155440;36;0;530;0;0
2021-10-15 09:35:28.4259;a@a.A;NULL;NULL;155450;25;0;530;0;0
2021-10-15 09:35:28.4428;a@a.A;NULL;NULL;155460;28;0;530;0;0
2021-10-15 09:35:28.4428;a@a.A;NULL;NULL;155470;16;0;530;0;0
2021-10-15 09:35:28.4598;a@a.A;NULL;NULL;155480;45;0;530;0;0
2021-10-15 09:35:28.4757;a@a.A;NULL;NULL;155490;3;0;530;0;0
2021-10-15 09:35:28.4757;a@a.A;NULL;NULL;155500;30;0;530;0;0
2021-10-15 09:35:28.4927;a@a.A;NULL;NULL;155510;15;0;530;0;0
2021-10-15 09:35:28.4927;a@a.A;NULL;NULL;155520;38;0;530;0;0
2021-10-15 09:35:28.5097;a@a.A;NULL;NULL;155530;19;0;530;0;0
2021-10-15 09:35:28.5266;a@a.A;NULL;NULL;155540;31;0;530;0;0
2021-10-15 09:35:28.5266;a@a.A;NULL;NULL;155550;15;0;530;0;0
2021-10-15 09:35:28.5436;a@a.A;NULL;NULL;155560;22;0;530;0;0
2021-10-15 09:35:28.5436;a@a.A;NULL;NULL;155570;23;0;530;0;0
2021-10-15 09:35:28.5595;a@a.A;NULL;NULL;155580;38;0;530;0;0
2021-10-15 09:35:28.5595;a@a.A;NULL;NULL;155590;7;0;530;0;0
2021-10-15 09:35:28.5755;a@a.A;NULL;NULL;155600;24;0;530;0;0
2021-10-15 09:35:28.5925;a@a.A;NULL;NULL;155610;19;0;530;0;0
2021-10-15 09:35:28.5925;a@a.A;NULL;NULL;155620;36;0;530;0;0
2021-10-15 09:35:28.6095;a@a.A;NULL;NULL;155630;7;0;530;0;0
2021-10-15 09:35:28.6095;a@a.A;NULL;NULL;155640;34;0;530;0;0
2021-10-15 09:35:28.6264;a@a.A;NULL;NULL;155650;16;0;530;0;0
2021-10-15 09:35:28.6424;a@a.A;NULL;NULL;155660;30;0;530;0;0
2021-10-15 09:35:28.6424;a@a.A;NULL;NULL;155670;16;0;530;0;0
2021-10-15 09:35:28.6594;a@a.A;NULL;NULL;155680;37;0;530;0;0
2021-10-15 09:35:28.6753;a@a.A;NULL;NULL;155691;10;0;530;0;0
2021-10-15 09:35:28.6753;a@a.A;NULL;NULL;155701;23;0;530;0;0
2021-10-15 09:35:28.6923;a@a.A;NULL;NULL;155711;12;0;530;0;0
2021-10-15 09:35:28.6923;a@a.A;NULL;NULL;155721;27;0;529;0;0
2021-10-15 09:35:28.7092;a@a.A;NULL;NULL;155731;25;0;530;0;0
2021-10-15 09:35:28.7252;a@a.A;NULL;NULL;155741;25;0;529;0;0
2021-10-15 09:35:28.7261;a@a.A;NULL;NULL;155751;10;0;529;0;0
2021-10-15 09:35:28.7421;a@a.A;NULL;NULL;155761;24;0;529;0;0
2021-10-15 09:35:28.7421;a@a.A;NULL;NULL;155771;15;0;530;0;0
2021-10-15 09:35:28.7590;a@a.A;NULL;NULL;155781;33;0;529;0;0
2021-10-15 09:35:28.7760;a@a.A;NULL;NULL;155791;9;0;530;0;0
2021-10-15 09:35:28.7760;a@a.A;NULL;NULL;155801;31;0;530;0;0
2021-10-15 09:35:28.7920;a@a.A;NULL;NULL;155811;8;0;529;0;0
2021-10-15 09:35:28.7920;a@a.A;NULL;NULL;155821;23;0;530;0;0
2021-10-15 09:35:28.8089;a@a.A;NULL;NULL;155831;7;0;530;0;0
2021-10-15 09:35:28.8089;a@a.A;NULL;NULL;155841;21;0;530;0;0
2021-10-15 09:35:28.8259;a@a.A;NULL;NULL;155851;15;0;530;0;0
2021-10-15 09:35:28.8418;a@a.A;NULL;NULL;155862;30;0;530;0;0
2021-10-15 09:35:28.8418;a@a.A;NULL;NULL;155872;15;0;530;0;0
2021-10-15 09:35:28.8598;a@a.A;NULL;NULL;155882;23;0;530;0;0
2021-10-15 09:35:28.8767;a@a.A;NULL;NULL;155892;9;0;530;0;0
2021-10-15 09:35:28.8767;a@a.A;NULL;NULL;155902;15;0;530;0;0
2021-10-15 09:35:28.8927;a@a.A;NULL;NULL;155912;28;0;530;0;0
2021-10-15 09:35:28.8927;a@a.A;NULL;NULL;155922;37;0;530;0;0
2021-10-15 09:35:28.9097;a@a.A;NULL;NULL;155932;9;0;530;0;0
2021-10-15 09:35:28.9256;a@a.A;NULL;NULL;155942;23;0;530;0;0
2021-10-15 09:35:28.9256;a@a.A;NULL;NULL;155952;18;0;530;0;0
2021-10-15 09:35:28.9426;a@a.A;NULL;NULL;155962;34;0;530;0;0
2021-10-15 09:35:28.9426;a@a.A;NULL;NULL;155972;16;0;530;0;0
2021-10-15 09:35:28.9585;a@a.A;NULL;NULL;155982;26;0;530;0;0
2021-10-15 09:35:28.9758;a@a.A;NULL;NULL;155992;20;0;530;0;0
2021-10-15 09:35:28.9758;a@a.A;NULL;NULL;156002;15;0;530;0;0
2021-10-15 09:35:28.9918;a@a.A;NULL;NULL;156012;21;0;530;0;0
2021-10-15 09:35:29.0087;a@a.A;NULL;NULL;156022;19;0;530;0;0
2021-10-15 09:35:29.0087;a@a.A;NULL;NULL;156032;23;0;530;0;0
2021-10-15 09:35:29.0257;a@a.A;NULL;NULL;156042;12;0;530;0;0
2021-10-15 09:35:29.0257;a@a.A;NULL;NULL;156052;7;0;530;0;0
2021-10-15 09:35:29.0426;a@a.A;NULL;NULL;156062;22;0;530;0;0
2021-10-15 09:35:29.0596;a@a.A;NULL;NULL;156072;15;0;530;0;0
2021-10-15 09:35:29.0596;a@a.A;NULL;NULL;156082;21;0;530;0;0
2021-10-15 09:35:29.0756;a@a.A;NULL;NULL;156092;11;0;530;0;0
2021-10-15 09:35:29.0756;a@a.A;NULL;NULL;156102;32;0;530;0;0
2021-10-15 09:35:29.0925;a@a.A;NULL;NULL;156112;8;0;530;0;0
2021-10-15 09:35:29.0925;a@a.A;NULL;NULL;156122;30;0;530;0;0
2021-10-15 09:35:29.1095;a@a.A;NULL;NULL;156132;29;0;530;0;0
2021-10-15 09:35:29.1254;a@a.A;NULL;NULL;156142;27;0;530;0;0
2021-10-15 09:35:29.1254;a@a.A;NULL;NULL;156152;27;0;530;0;0
2021-10-15 09:35:29.1424;a@a.A;NULL;NULL;156162;19;0;530;0;0
2021-10-15 09:35:29.1424;a@a.A;NULL;NULL;156172;18;0;530;0;0
2021-10-15 09:35:29.1583;a@a.A;NULL;NULL;156182;21;0;530;0;0
2021-10-15 09:35:29.1753;a@a.A;NULL;NULL;156192;21;0;530;0;0
2021-10-15 09:35:29.1753;a@a.A;NULL;NULL;156203;26;0;530;0;0
2021-10-15 09:35:29.1922;a@a.A;NULL;NULL;156213;14;0;530;0;0
2021-10-15 09:35:29.2092;a@a.A;NULL;NULL;156223;6;0;530;0;0
2021-10-15 09:35:29.2092;a@a.A;NULL;NULL;156233;23;0;530;0;0
2021-10-15 09:35:29.2252;a@a.A;NULL;NULL;156243;0;0;530;0;0
2021-10-15 09:35:29.2252;a@a.A;NULL;NULL;156253;9;0;530;0;0
2021-10-15 09:35:29.2421;a@a.A;NULL;NULL;156263;9;0;530;0;0
2021-10-15 09:35:29.2591;a@a.A;NULL;NULL;156273;13;0;530;0;0
2021-10-15 09:35:29.2591;a@a.A;NULL;NULL;156283;5;0;530;0;0
2021-10-15 09:35:29.2760;a@a.A;NULL;NULL;156293;9;0;530;0;0
2021-10-15 09:35:29.2760;a@a.A;NULL;NULL;156303;0;0;530;0;0
2021-10-15 09:35:29.2930;a@a.A;NULL;NULL;156313;14;0;530;0;0
2021-10-15 09:35:29.2930;a@a.A;NULL;NULL;156323;0;0;530;0;0
2021-10-15 09:35:29.3089;a@a.A;NULL;NULL;156333;6;0;530;0;0
2021-10-15 09:35:29.3249;a@a.A;NULL;NULL;156343;5;0;530;0;0
2021-10-15 09:35:29.3259;a@a.A;NULL;NULL;156353;8;0;530;0;0
2021-10-15 09:35:29.3418;a@a.A;NULL;NULL;156363;11;0;530;0;0
2021-10-15 09:35:29.3418;a@a.A;NULL;NULL;156374;22;0;530;0;0
2021-10-15 09:35:29.3588;a@a.A;NULL;NULL;156384;3;0;530;0;0
2021-10-15 09:35:29.3758;a@a.A;NULL;NULL;156394;10;0;530;0;0
2021-10-15 09:35:29.3758;a@a.A;NULL;NULL;156404;0;0;530;0;0
2021-10-15 09:35:29.3917;a@a.A;NULL;NULL;156414;6;0;530;0;0
2021-10-15 09:35:29.4087;a@a.A;NULL;NULL;156424;7;0;530;0;0
2021-10-15 09:35:29.4087;a@a.A;NULL;NULL;156434;27;0;530;0;0
2021-10-15 09:35:29.4266;a@a.A;NULL;NULL;156444;0;0;530;0;0
2021-10-15 09:35:29.4266;a@a.A;NULL;NULL;156454;25;0;530;0;0
2021-10-15 09:35:29.4426;a@a.A;NULL;NULL;156464;0;0;530;0;0
2021-10-15 09:35:29.4595;a@a.A;NULL;NULL;156474;14;0;530;0;0
2021-10-15 09:35:29.4595;a@a.A;NULL;NULL;156484;4;0;530;0;0
2021-10-15 09:35:29.4755;a@a.A;NULL;NULL;156494;28;0;530;0;0
2021-10-15 09:35:29.4755;a@a.A;NULL;NULL;156504;5;0;530;0;0
2021-10-15 09:35:29.4924;a@a.A;NULL;NULL;156514;14;0;530;0;0
2021-10-15 09:35:29.5094;a@a.A;NULL;NULL;156524;0;0;530;0;0
2021-10-15 09:35:29.5094;a@a.A;NULL;NULL;156534;25;0;530;0;0
2021-10-15 09:35:29.5253;a@a.A;NULL;NULL;156544;2;0;530;0;0
2021-10-15 09:35:29.5253;a@a.A;NULL;NULL;156554;19;0;530;0;0
2021-10-15 09:35:29.5423;a@a.A;NULL;NULL;156564;0;0;530;0;0
2021-10-15 09:35:29.5423;a@a.A;NULL;NULL;156574;20;0;530;0;0
2021-10-15 09:35:29.5593;a@a.A;NULL;NULL;156584;5;0;530;0;0
2021-10-15 09:35:29.5752;a@a.A;NULL;NULL;156594;27;0;530;0;0
2021-10-15 09:35:29.5752;a@a.A;NULL;NULL;156604;1;0;530;0;0
2021-10-15 09:35:29.5922;a@a.A;NULL;NULL;156614;22;0;530;0;0
2021-10-15 09:35:29.6091;a@a.A;NULL;NULL;156624;8;0;530;0;0
2021-10-15 09:35:29.6091;a@a.A;NULL;NULL;156634;26;0;530;0;0
2021-10-15 09:35:29.6251;a@a.A;NULL;NULL;156644;0;0;530;0;0
2021-10-15 09:35:29.6251;a@a.A;NULL;NULL;156654;8;0;530;0;0
2021-10-15 09:35:29.6420;a@a.A;NULL;NULL;156664;0;0;530;0;0
2021-10-15 09:35:29.6590;a@a.A;NULL;NULL;156674;15;0;530;0;0
2021-10-15 09:35:29.6590;a@a.A;NULL;NULL;156684;0;0;530;0;0
2021-10-15 09:35:29.6750;a@a.A;NULL;NULL;156694;18;0;530;0;0
2021-10-15 09:35:29.6750;a@a.A;NULL;NULL;156704;1;0;530;0;0
2021-10-15 09:35:29.6929;a@a.A;NULL;NULL;156715;12;0;530;0;0
2021-10-15 09:35:29.7089;a@a.A;NULL;NULL;156725;1;0;530;0;0
2021-10-15 09:35:29.7089;a@a.A;NULL;NULL;156735;14;0;530;0;0
2021-10-15 09:35:29.7258;a@a.A;NULL;NULL;156745;0;0;530;0;0
2021-10-15 09:35:29.7418;a@a.A;NULL;NULL;156755;17;0;530;0;0
2021-10-15 09:35:29.7418;a@a.A;NULL;NULL;156765;0;0;530;0;0
2021-10-15 09:35:29.7587;a@a.A;NULL;NULL;156775;22;0;530;0;0
2021-10-15 09:35:29.7587;a@a.A;NULL;NULL;156785;0;0;530;0;0
2021-10-15 09:35:29.7752;a@a.A;NULL;NULL;156795;26;0;530;0;0
2021-10-15 09:35:29.7922;a@a.A;NULL;NULL;156805;9;0;530;0;0
2021-10-15 09:35:29.7922;a@a.A;NULL;NULL;156815;15;0;530;0;0
2021-10-15 09:35:29.8091;a@a.A;NULL;NULL;156825;1;0;530;0;0
2021-10-15 09:35:29.8091;a@a.A;NULL;NULL;156835;21;0;530;0;0
2021-10-15 09:35:29.8261;a@a.A;NULL;NULL;156845;0;0;530;0;0
2021-10-15 09:35:29.8261;a@a.A;NULL;NULL;156855;21;0;530;0;0
2021-10-15 09:35:29.8420;a@a.A;NULL;NULL;156865;0;0;530;0;0
2021-10-15 09:35:29.8590;a@a.A;NULL;NULL;156875;14;0;530;0;0
2021-10-15 09:35:29.8590;a@a.A;NULL;NULL;156886;0;0;530;0;0
2021-10-15 09:35:29.8749;a@a.A;NULL;NULL;156896;10;0;530;0;0
2021-10-15 09:35:29.8760;a@a.A;NULL;NULL;156906;0;0;530;0;0
2021-10-15 09:35:29.8919;a@a.A;NULL;NULL;156916;16;0;530;0;0
2021-10-15 09:35:29.9088;a@a.A;NULL;NULL;156926;12;0;530;0;0
2021-10-15 09:35:29.9088;a@a.A;NULL;NULL;156936;20;0;530;0;0
2021-10-15 09:35:29.9258;a@a.A;NULL;NULL;156946;0;0;530;0;0
2021-10-15 09:35:29.9418;a@a.A;NULL;NULL;156956;24;0;530;0;0
2021-10-15 09:35:29.9418;a@a.A;NULL;NULL;156966;0;0;530;0;0
2021-10-15 09:35:29.9587;a@a.A;NULL;NULL;156976;25;0;530;0;0
2021-10-15 09:35:29.9587;a@a.A;NULL;NULL;156986;0;0;530;0;0
2021-10-15 09:35:29.9752;a@a.A;NULL;NULL;156996;15;0;530;0;0
2021-10-15 09:35:29.9921;a@a.A;NULL;NULL;157006;0;0;530;0;0
2021-10-15 09:35:29.9921;a@a.A;NULL;NULL;157016;28;0;530;0;0
2021-10-15 09:35:30.0091;a@a.A;NULL;NULL;157026;0;0;530;0;0
2021-10-15 09:35:30.0091;a@a.A;NULL;NULL;157036;28;0;530;0;0
2021-10-15 09:35:30.0251;a@a.A;NULL;NULL;157046;0;0;530;0;0
2021-10-15 09:35:30.0420;a@a.A;NULL;NULL;157056;23;0;530;0;0
2021-10-15 09:35:30.0420;a@a.A;NULL;NULL;157066;0;0;530;0;0
2021-10-15 09:35:30.0590;a@a.A;NULL;NULL;157076;23;0;530;0;0
2021-10-15 09:35:30.0590;a@a.A;NULL;NULL;157086;0;0;530;0;0
2021-10-15 09:35:30.0749;a@a.A;NULL;NULL;157096;44;0;530;0;0
2021-10-15 09:35:30.0749;a@a.A;NULL;NULL;157106;2;0;530;0;0
2021-10-15 09:35:30.0919;a@a.A;NULL;NULL;157116;30;0;530;0;0
2021-10-15 09:35:30.1088;a@a.A;NULL;NULL;157126;0;0;530;0;0
2021-10-15 09:35:30.1088;a@a.A;NULL;NULL;157136;29;0;530;0;0
2021-10-15 09:35:30.1258;a@a.A;NULL;NULL;157146;0;0;530;0;0
2021-10-15 09:35:30.1258;a@a.A;NULL;NULL;157156;25;0;530;0;0
2021-10-15 09:35:30.1417;a@a.A;NULL;NULL;157166;0;0;530;0;0
2021-10-15 09:35:30.1587;a@a.A;NULL;NULL;157176;28;0;530;0;0
2021-10-15 09:35:30.1587;a@a.A;NULL;NULL;157186;0;3001;530;0;0
2021-10-15 09:35:30.1753;a@a.A;NULL;NULL;157196;5;0;530;0;0
2021-10-15 09:35:30.1922;a@a.A;NULL;NULL;157206;0;0;529;0;0
2021-10-15 09:35:30.1922;a@a.A;NULL;NULL;157216;42;0;529;0;0
2021-10-15 09:35:30.2092;a@a.A;NULL;NULL;157227;0;0;529;0;0
2021-10-15 09:35:30.2092;a@a.A;NULL;NULL;157237;38;0;528;0;0
2021-10-15 09:35:30.2261;a@a.A;NULL;NULL;157247;0;0;529;0;0
2021-10-15 09:35:30.2421;a@a.A;NULL;NULL;157257;43;0;529;0;0
2021-10-15 09:35:30.2421;a@a.A;NULL;NULL;157267;0;0;529;0;0
2021-10-15 09:35:30.2590;a@a.A;NULL;NULL;157277;37;0;529;0;0
2021-10-15 09:35:30.2590;a@a.A;NULL;NULL;157287;0;0;529;0;0
2021-10-15 09:35:30.2760;a@a.A;NULL;NULL;157297;37;0;529;0;0
2021-10-15 09:35:30.2760;a@a.A;NULL;NULL;157307;1;0;529;0;0
2021-10-15 09:35:30.2920;a@a.A;NULL;NULL;157317;43;0;530;0;0
2021-10-15 09:35:30.3090;a@a.A;NULL;NULL;157327;11;0;530;0;0
2021-10-15 09:35:30.3090;a@a.A;NULL;NULL;157337;34;0;530;0;0
2021-10-15 09:35:30.3249;a@a.A;NULL;NULL;157347;6;0;530;0;0
2021-10-15 09:35:30.3418;a@a.A;NULL;NULL;157357;39;0;530;0;0
2021-10-15 09:35:30.3418;a@a.A;NULL;NULL;157367;0;0;530;0;0
2021-10-15 09:35:30.3588;a@a.A;NULL;NULL;157377;50;0;530;0;0
2021-10-15 09:35:30.3588;a@a.A;NULL;NULL;157387;6;0;530;0;0
2021-10-15 09:35:30.3748;a@a.A;NULL;NULL;157398;39;0;530;0;0
