2021-10-15 09:54:48.9792;a@a.A;NULL;NULL;14948;0;0;530;0;0;
2021-10-15 09:54:48.9962;a@a.A;NULL;NULL;14958;24;0;530;0;0;
2021-10-15 09:54:49.0132;a@a.A;NULL;NULL;14968;0;0;530;0;0;
2021-10-15 09:54:49.0132;a@a.A;NULL;NULL;14978;18;0;530;0;0;
2021-10-15 09:54:49.0291;a@a.A;NULL;NULL;14988;15;0;530;0;0;
2021-10-15 09:54:49.0291;a@a.A;NULL;NULL;14998;16;0;530;0;0;
2021-10-15 09:54:49.0461;a@a.A;NULL;NULL;15008;2;0;530;0;0;
2021-10-15 09:54:49.0630;a@a.A;NULL;NULL;15019;7;0;530;0;0;
2021-10-15 09:54:49.0630;a@a.A;NULL;NULL;15029;0;0;530;0;0;
2021-10-15 09:54:49.0790;a@a.A;NULL;NULL;15039;19;0;530;0;0;
2021-10-15 09:54:49.0790;a@a.A;NULL;NULL;15049;0;0;530;0;0;
2021-10-15 09:54:49.0959;a@a.A;NULL;NULL;15059;27;0;530;0;0;
2021-10-15 09:54:49.0959;a@a.A;NULL;NULL;15069;0;0;530;0;0;
2021-10-15 09:54:49.1129;a@a.A;NULL;NULL;15079;29;0;530;0;0;
2021-10-15 09:54:49.1299;a@a.A;NULL;NULL;15089;5;0;530;0;0;
2021-10-15 09:54:49.1299;a@a.A;NULL;NULL;15099;25;0;530;0;0;
2021-10-15 09:54:49.1468;a@a.A;NULL;NULL;15109;1;0;530;0;0;
2021-10-15 09:54:49.1468;a@a.A;NULL;NULL;15119;19;0;530;0;0;
2021-10-15 09:54:49.1628;a@a.A;NULL;NULL;15129;0;0;530;0;0;
2021-10-15 09:54:49.1797;a@a.A;NULL;NULL;15139;15;0;530;0;0;
2021-10-15 09:54:49.1797;a@a.A;NULL;NULL;15149;0;0;530;0;0;
